age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48.0,Male,Married,Post Graduate,60700.0,Private,3.8,MNC,Family,0.0,5,4,5600.0,16900.0,4600.0,14200.0,11700.0,No,0.0,709.0,263900.0,60100.0,Education EMI,162000.0,44,Not_Eligible,3850.0
27.0,Male,Married,Post Graduate,60300.0,Private,1.2,MNC,Own,0.0,4,3,0.0,5600.0,4600.0,10200.0,5500.0,No,0.0,686.0,184300.0,42000.0,Vehicle EMI,764000.0,24,Not_Eligible,17200.0
38.0,Male,Married,Graduate,30800.0,Private,3.6,MNC,Rented,5900.0,2,1,0.0,17500.0,4000.0,6500.0,1700.0,Yes,3600.0,606.0,171800.0,54600.0,Personal Loan EMI,634000.0,33,Not_Eligible,500.0
38.0,Female,Single,Professional,97900.0,Self-employed,2.5,Large Indian,Own,0.0,3,2,0.0,22600.0,6000.0,16700.0,10500.0,No,0.0,837.0,433400.0,145000.0,Personal Loan EMI,626000.0,52,Eligible,22734.0
32.0,Male,Single,Graduate,15000.0,Private,3.6,Mid-size,Rented,2800.0,2,1,0.0,6700.0,1700.0,3300.0,1000.0,No,0.0,646.0,19200.0,9600.0,Education EMI,259000.0,7,Not_Eligible,500.0
48.0,Male,Married,Professional,105500.0,Private,0.9,Large Indian,Rented,24800.0,2,1,3200.0,10400.0,10200.0,18900.0,8900.0,Yes,26200.0,621.0,93500.0,35200.0,Home Appliances EMI,195000.0,14,Not_Eligible,519.68
32.0,Male,Married,Graduate,107300.0,Private,6.0,Mid-size,Rented,28700.0,3,2,3900.0,0.0,14900.0,26700.0,20300.0,No,0.0,716.0,419300.0,178100.0,Personal Loan EMI,608000.0,54,Not_Eligible,6400.0
32.0,Male,Married,Graduate,64800.0,Private,5.4,Large Indian,Family,0.0,3,2,0.0,0.0,8500.0,17000.0,12600.0,Yes,17600.0,618.0,237000.0,88000.0,Education EMI,283000.0,26,Not_Eligible,2548.0
27.0,Male,Single,Post Graduate,52000.0,Government,5.0,Mid-size,Own,0.0,1,0,0.0,0.0,5400.0,8800.0,4500.0,Yes,14200.0,706.0,227300.0,64400.0,Personal Loan EMI,967000.0,30,Not_Eligible,7353.5
48.0,Female,Single,Graduate,61100.0,Private,24.0,Small,Own,0.0,2,1,2700.0,0.0,3400.0,9700.0,10900.0,No,0.0,0.0,198200.0,70300.0,Vehicle EMI,368000.0,59,Eligible,17200.0
48.0,Female,Married,High School,26900.0,Government,20.4,MNC,Own,0.0,2,1,0.0,22600.0,3800.0,6200.0,2700.0,No,0.0,720.0,15400.0,5100.0,Home Appliances EMI,176000.0,18,Not_Eligible,500.0
27.0,Male,Single,Graduate,20000.0,Private,0.6,Small,Rented,6600.0,1,0,0.0,0.0,1500.0,5200.0,3700.0,No,0.0,674.0,67900.0,34200.0,E-commerce Shopping EMI,77000.0,14,Not_Eligible,1200.0
38.0,Female,Married,Graduate,68900.0,Self-employed,6.0,Startup,Own,0.0,3,2,0.0,0.0,4200.0,10900.0,12100.0,No,0.0,702.0,149800.0,68800.0,Personal Loan EMI,360000.0,60,Eligible,18765.0
38.0,Male,Married,Post Graduate,67100.0,Government,7.2,Mid-size,Rented,12800.0,3,2,0.0,0.0,8700.0,16600.0,13300.0,No,0.0,675.0,369700.0,130500.0,Personal Loan EMI,598000.0,37,Not_Eligible,8635.0
27.0,Female,Single,Post Graduate,70400.0,Private,1.3,Mid-size,Rented,19100.0,1,0,0.0,0.0,6000.0,21000.0,6500.0,No,0.0,765.0,331100.0,188000.0,Vehicle EMI,286000.0,40,Eligible,10680.0
32.0,Male,Married,Post Graduate,65800.0,Private,9.4,Small,Own,0.0,3,2,0.0,0.0,5200.0,18900.0,12100.0,Yes,18000.0,660.0,209700.0,98100.0,E-commerce Shopping EMI,116000.0,15,Not_Eligible,4060.0
38.0,Male,Married,Graduate,54200.0,Government,12.5,Large Indian,Own,0.0,2,1,5000.0,0.0,6600.0,14100.0,5500.0,No,0.0,847.0,399000.0,130000.0,Home Appliances EMI,89000.0,34,Eligible,16698.0
27.0,Female,Single,Professional,58700.0,Government,0.5,Large Indian,Rented,16400.0,2,1,0.0,0.0,3400.0,11700.0,8700.0,Yes,8900.0,739.0,230900.0,103700.0,E-commerce Shopping EMI,107000.0,8,Not_Eligible,3360.0
32.0,Female,Married,Graduate,20000.0,Private,3.2,Large Indian,Own,0.0,3,2,3300.0,0.0,2000.0,5900.0,2000.0,No,0.0,803.0,21500.0,4900.0,Vehicle EMI,1.165e+06,75,Not_Eligible,3264.0
32.0,Male,Single,Graduate,80200.0,Private,2.6,Large Indian,Rented,20600.0,2,1,12000.0,0.0,9100.0,16300.0,14700.0,No,0.0,708.0,553200.0,166500.0,Personal Loan EMI,780000.0,13,Not_Eligible,4125.0
38.0,Male,Married,Graduate,22400.0,Private,1.1,Large Indian,Rented,7500.0,4,3,0.0,0.0,3000.0,4500.0,3400.0,No,0.0,740.0,62300.0,17900.0,Personal Loan EMI,966000.0,33,Not_Eligible,2000.0
48.0,Male,Married,High School,43500.0,Government,2.6,MNC,Rented,7000.0,3,2,13400.0,16300.0,2400.0,12900.0,8100.0,Yes,12600.0,767.0,276100.0,161100.0,Education EMI,268000.0,32,Not_Eligible,500.0
27.0,Male,Married,Graduate,68100.0,Private,0.5,Large Indian,Family,0.0,3,2,0.0,0.0,6100.0,19400.0,4800.0,No,0.0,674.0,471300.0,137300.0,Personal Loan EMI,59000.0,23,Eligible,16632.0
32.0,Male,Single,Post Graduate,147200.0,Private,0.5,Startup,Own,0.0,1,0,0.0,0.0,20700.0,25100.0,27200.0,Yes,38600.0,550.0,689200.0,409600.0,Home Appliances EMI,60000.0,20,Eligible,7974.4
32.0,Female,Married,Graduate,91800.0,Private,0.8,Small,Own,0.0,3,2,0.0,0.0,9100.0,15600.0,13100.0,Yes,15100.0,656.0,338000.0,117900.0,Vehicle EMI,1.376e+06,51,Not_Eligible,10892.0
38.0,Female,Married,Post Graduate,27100.0,Private,15.5,Large Indian,Rented,4900.0,3,2,3200.0,13900.0,1700.0,4400.0,1800.0,Yes,5600.0,757.0,194400.0,40100.0,Vehicle EMI,1.23e+06,74,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,56500.0,Private,5.9,Large Indian,Rented,16000.0,4,3,0.0,24900.0,7100.0,13300.0,8200.0,No,0.0,797.0,117500.0,69800.0,E-commerce Shopping EMI,93000.0,14,Not_Eligible,500.0
32.0,Female,Single,Graduate,33400.0,Private,0.5,Mid-size,Family,0.0,1,0,0.0,0.0,2400.0,5400.0,4300.0,No,0.0,566.0,212100.0,77300.0,Personal Loan EMI,180000.0,32,High_Risk,7497.6
32.0,Female,Married,Professional,88000.0,Private,0.5,Small,Own,0.0,4,3,0.0,0.0,11000.0,23300.0,14500.0,Yes,12100.0,663.0,493000.0,230600.0,Vehicle EMI,597000.0,25,Not_Eligible,7588.0
27.0,Male,Single,Graduate,118600.0,Private,0.6,Startup,Family,,1,0,0.0,0.0,8600.0,19300.0,17900.0,No,0.0,749.0,547600.0,252500.0,Home Appliances EMI,31000.0,9,Eligible,29120.0
38.0,Male,Married,Graduate,48100.0,Private,0.5,Startup,Rented,12500.0,5,4,8400.0,0.0,6500.0,12500.0,5900.0,No,0.0,648.0,350400.0,172000.0,Personal Loan EMI,883000.0,40,Not_Eligible,809.6
32.0,Female,Married,Graduate,18000.0,Private,1.8,Large Indian,Own,0.0,4,3,13000.0,0.0,1400.0,3100.0,1400.0,Yes,3400.0,707.0,93900.0,44600.0,Vehicle EMI,223000.0,54,Not_Eligible,500.0
38.0,Male,Married,Professional,106400.0,Private,2.6,Startup,Own,0.0,3,2,0.0,0.0,5600.0,17300.0,19400.0,Yes,23400.0,616.0,442300.0,175000.0,Education EMI,319000.0,41,High_Risk,11396.0
38.0,Male,Married,High School,36000.0,Private,0.5,MNC,Rented,10100.0,3,2,3100.0,0.0,4800.0,9600.0,2100.0,Yes,4800.0,684.0,31800.0,10900.0,E-commerce Shopping EMI,105000.0,10,Not_Eligible,500.0
38.0,Female,Married,Graduate,45300.0,Private,1.3,Mid-size,Rented,11900.0,4,3,0.0,0.0,5600.0,8900.0,4400.0,No,0.0,644.0,329200.0,98400.0,Home Appliances EMI,213000.0,32,Not_Eligible,6380.0
58.0,Male,Married,High School,94800.0,Private,1.3,Mid-size,Own,0.0,4,3,0.0,21500.0,8200.0,20100.0,18800.0,Yes,20600.0,555.0,261600.0,59500.0,Home Appliances EMI,117000.0,8,Not_Eligible,1568.0
48.0,Male,Married,Post Graduate,30500.0,Government,2.0,Startup,Rented,10200.0,3,2,0.0,19700.0,1500.0,6200.0,4500.0,No,0.0,747.0,48000.0,19300.0,Personal Loan EMI,463000.0,41,Not_Eligible,500.0
58.0,Female,Single,High School,48900.0,Government,0.7,Mid-size,Family,0.0,2,1,0.0,0.0,3000.0,14600.0,8900.0,No,0.0,733.0,385400.0,226900.0,Personal Loan EMI,851000.0,50,Not_Eligible,12320.0
38.0,Male,Married,Post Graduate,108800.0,Government,1.1,MNC,Family,0.0,4,3,7400.0,7900.0,13300.0,17700.0,13100.0,Yes,21300.0,807.0,191200.0,88600.0,Home Appliances EMI,146000.0,34,Eligible,9441.6
27.0,Female,Married,Graduate,61900.0,Private,0.8,Mid-size,Own,0.0,4,3,6900.0,0.0,7600.0,18300.0,3200.0,No,0.0,765.0,493100.0,138600.0,Vehicle EMI,806000.0,20,Not_Eligible,13675.2
48.0,Male,Married,Professional,72000.0,Private,5.6,Large Indian,Own,0.0,3,2,0.0,0.0,7600.0,21300.0,11000.0,No,0.0,786.0,387900.0,122200.0,Home Appliances EMI,190000.0,14,Eligible,19260.0
38.0,Male,Married,Graduate,59300.0,Self-employed,1.0,Large Indian,Family,0.0,2,1,0.0,0.0,5100.0,14800.0,8700.0,No,0.0,721.0,170200.0,38500.0,Personal Loan EMI,874000.0,35,Not_Eligible,13815.0
32.0,Male,Married,Professional,41500.0,Self-employed,3.3,MNC,Own,0.0,2,1,8600.0,0.0,3600.0,7900.0,2600.0,Yes,12100.0,686.0,185200.0,59700.0,Personal Loan EMI,653000.0,41,Not_Eligible,2110.5
27.0,Male,Single,Post Graduate,112700.0,Private,1.9,Large Indian,Family,0.0,3,2,4400.0,16700.0,12800.0,23900.0,12700.0,Yes,22900.0,704.0,551800.0,202500.0,Home Appliances EMI,229000.0,27,Not_Eligible,6755.0
38.0,Female,Single,Graduate,50700.0,Private,3.6,Large Indian,Rented,13700.0,1,0,0.0,0.0,4600.0,14900.0,2600.0,No,0.0,598.0,343900.0,103700.0,Personal Loan EMI,229000.0,53,High_Risk,6556.0
48.0,Female,Married,High School,38100.0,Private,0.9,Startup,Rented,6700.0,3,2,3200.0,0.0,2900.0,11000.0,3200.0,No,0.0,625.0,259100.0,119800.0,Home Appliances EMI,184000.0,21,Not_Eligible,3907.2
48.0,Female,Married,Professional,70400.0,Private,1.4,Large Indian,Own,0.0,4,3,8200.0,12500.0,5700.0,18500.0,8600.0,No,0.0,728.0,221700.0,84200.0,E-commerce Shopping EMI,167000.0,12,Not_Eligible,8450.0
27.0,Male,Married,Graduate,72700.0,Private,1.0,Mid-size,Own,0.0,3,2,8600.0,24500.0,9300.0,19500.0,12700.0,No,0.0,709.0,,178100.0,Education EMI,431000.0,22,Not_Eligible,500.0
48.0,Male,Married,Graduate,107100.0,Private,3.4,Large Indian,Rented,36400.0,2,1,0.0,0.0,7300.0,22000.0,7000.0,No,0.0,727.0,143900.0,46100.0,Vehicle EMI,138000.0,43,Eligible,13760.0
38.0,Male,Married,Post Graduate,97400.0,Private,7.7,Large Indian,Own,0.0,3,2,10400.0,18500.0,6100.0,19800.0,5800.0,Yes,17500.0,728.0,244600.0,115500.0,Home Appliances EMI,191000.0,18,Not_Eligible,6755.0
38.0,Female,Married,Post Graduate,43500.0,Private,4.1,Mid-size,Rented,11100.0,3,2,0.0,0.0,2200.0,8600.0,2600.0,No,0.0,626.0,279200.0,150400.0,Vehicle EMI,476000.0,24,Not_Eligible,8360.0
32.0,Male,Single,Post Graduate,73200.0,Private,4.8,Large Indian,Family,0.0,2,1,7400.0,0.0,6200.0,16900.0,14400.0,Yes,16100.0,581.0,321400.0,178000.0,Home Appliances EMI,150000.0,34,Not_Eligible,3416.0
32.0,Female,Married,Post Graduate,125500.0,Private,0.5,Large Indian,Rented,20300.0,2,1,14900.0,0.0,13100.0,31200.0,12400.0,Yes,25600.0,678.0,117900.0,33800.0,E-commerce Shopping EMI,27000.0,7,Not_Eligible,1792.0
48.0,Male,Married,Post Graduate,64500.0,Private,0.7,Mid-size,Own,0.0,4,3,0.0,0.0,6900.0,16100.0,11800.0,Yes,9100.0,576.0,179800.0,105900.0,E-commerce Shopping EMI,190000.0,18,Not_Eligible,4614.4
58.0,Female,Married,Post Graduate,25300.0,Private,2.6,Large Indian,Own,0.0,5,4,14300.0,0.0,3700.0,4100.0,2400.0,Yes,4100.0,541.0,49000.0,26400.0,Personal Loan EMI,149000.0,17,Not_Eligible,500.0
58.0,Male,Married,Graduate,15100.0,Private,1.9,Large Indian,Own,0.0,5,4,0.0,0.0,1900.0,4500.0,1000.0,No,0.0,812.0,117100.0,32400.0,Home Appliances EMI,227000.0,14,Not_Eligible,5082.0
58.0,Male,Married,Professional,30000.0,Private,3.2,MNC,Family,0.0,3,2,0.0,0.0,2000.0,7100.0,1800.0,No,0.0,766.0,130400.0,62500.0,E-commerce Shopping EMI,177000.0,11,Not_Eligible,11460.0
38.0,Female,Married,Professional,106600.0,Private,9.1,Startup,Rented,25000.0,4,3,10400.0,0.0,8200.0,31000.0,11000.0,Yes,23100.0,616.0,136400.0,76500.0,Education EMI,445000.0,16,Not_Eligible,500.0
48.0,Male,Single,Professional,70100.0,Government,12.5,MNC,Family,0.0,3,2,0.0,0.0,4000.0,13500.0,13900.0,Yes,12900.0,688.0,128200.0,47600.0,Home Appliances EMI,148000.0,11,Not_Eligible,7946.4
38.0,Female,Married,Graduate,28200.0,Government,1.2,Startup,Own,0.0,4,3,8400.0,0.0,4000.0,6000.0,2000.0,No,0.0,764.0,210800.0,63600.0,Personal Loan EMI,909000.0,40,Not_Eligible,5148.0
48.0,Female,Married,Graduate,36800.0,Private,0.8,MNC,Family,0.0,3,2,7800.0,0.0,5200.0,9800.0,3300.0,Yes,5100.0,607.0,29700.0,13800.0,Vehicle EMI,890000.0,71,Not_Eligible,1003.52
38.0,Female,Married,Post Graduate,69300.0,Private,8.5,Startup,Own,0.0,3,2,10000.0,10800.0,4700.0,19500.0,4000.0,No,0.0,679.0,149800.0,52400.0,Home Appliances EMI,41000.0,16,Eligible,10150.0
32.0,Female,Single,High School,58300.0,Private,6.9,MNC,Own,0.0,1,0,0.0,0.0,6400.0,17000.0,6800.0,No,0.0,0.0,255900.0,90000.0,Personal Loan EMI,415000.0,51,High_Risk,14050.0
32.0,Male,Single,Post Graduate,62600.0,Private,10.0,MNC,Own,0.0,2,1,9400.0,0.0,6200.0,16600.0,4300.0,No,0.0,661.0,38700.0,20700.0,Personal Loan EMI,253000.0,51,Eligible,10440.0
27.0,Female,Single,Graduate,76700.0,Private,1.8,Startup,Rented,12300.0,1,0,0.0,0.0,4100.0,14700.0,7100.0,No,0.0,744.0,362900.0,161400.0,Vehicle EMI,455000.0,48,Eligible,19250.0
48.0,Male,Married,Professional,126200.0,Government,2.3,Large Indian,Rented,40100.0,4,3,0.0,24700.0,18500.0,29700.0,20800.0,No,0.0,698.0,151200.0,79300.0,Vehicle EMI,1.478e+06,52,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,26000.0,Government,2.3,Small,Rented,7500.0,3,2,13500.0,16900.0,1800.0,4100.0,2900.0,No,0.0,751.0,92500.0,33700.0,E-commerce Shopping EMI,12000.0,20,Not_Eligible,500.0
48.0,Male,Married,Graduate,31100.0,Government,2.4,Startup,Family,0.0,4,3,8700.0,0.0,1700.0,7300.0,4100.0,Yes,6400.0,743.0,95000.0,28400.0,E-commerce Shopping EMI,79000.0,24,Not_Eligible,1015.0
32.0,Female,Married,Post Graduate,95500.0,Private,10.0,Large Indian,Family,0.0,5,4,5200.0,0.0,10700.0,18700.0,18900.0,No,0.0,785.0,471800.0,112800.0,E-commerce Shopping EMI,73000.0,13,Eligible,25200.0
27.0,Male,Single,High School,32400.0,Private,0.5,Mid-size,Own,0.0,2,1,7400.0,0.0,2300.0,7000.0,5300.0,No,0.0,743.0,35000.0,20800.0,E-commerce Shopping EMI,13000.0,24,Eligible,3328.0
32.0,Female,Married,Professional,45600.0,Self-employed,0.5,MNC,Rented,15800.0,2,1,4400.0,0.0,2700.0,9400.0,2900.0,No,0.0,608.0,173800.0,83600.0,Personal Loan EMI,294000.0,30,Not_Eligible,3744.0
32.0,Female,Married,Graduate,74400.0,Government,2.0,MNC,Family,0.0,4,3,0.0,0.0,5000.0,21600.0,13700.0,No,0.0,712.0,255600.0,106600.0,Vehicle EMI,1.457e+06,61,Not_Eligible,17050.0
48.0,Male,Married,Professional,57200.0,Private,10.4,Startup,Rented,14800.0,3,2,9900.0,0.0,5700.0,11400.0,7600.0,No,0.0,772.0,37800.0,18500.0,E-commerce Shopping EMI,33000.0,23,Eligible,3744.0
58.0,Male,Married,Graduate,49400.0,Private,11.2,MNC,Family,0.0,4,3,2600.0,22700.0,4300.0,8800.0,5600.0,Yes,11800.0,828.0,252800.0,56800.0,Personal Loan EMI,936000.0,49,Not_Eligible,500.0
38.0,Female,Married,Graduate,88900.0,Private,1.8,Mid-size,Own,0.0,3,2,0.0,13100.0,7200.0,19500.0,4600.0,Yes,26000.0,695.0,472600.0,214100.0,Vehicle EMI,161000.0,72,Eligible,6475.0
32.0,Female,Married,Post Graduate,49800.0,Private,10.0,Startup,Own,0.0,4,3,0.0,24400.0,4700.0,13900.0,6200.0,No,0.0,698.0,195900.0,111300.0,E-commerce Shopping EMI,135000.0,11,Not_Eligible,500.0
58.0,Male,Married,High School,28100.0,Private,22.0,Mid-size,Family,0.0,4,3,0.0,0.0,1800.0,4300.0,5200.0,No,0.0,732.0,118700.0,43600.0,Home Appliances EMI,141000.0,28,Eligible,8400.0
58.0,Female,Single,Graduate,48100.0,Government,0.6,Mid-size,Rented,14900.0,3,2,0.0,0.0,3100.0,12200.0,7200.0,No,0.0,760.0,64000.0,34600.0,Home Appliances EMI,275000.0,15,Not_Eligible,5136.0
48.0,Female,Married,Post Graduate,425031.0,Private,0.8,Large Indian,Rented,38900.0,4,3,0.0,0.0,7300.0,27600.0,16300.0,Yes,19200.0,617.0,229400.0,124200.0,Education EMI,427000.0,10,Not_Eligible,2652.16
32.0,Male,Single,Post Graduate,95400.0,Private,3.3,MNC,Rented,21300.0,3,2,0.0,0.0,6600.0,26600.0,5800.0,Yes,14100.0,583.0,576400.0,229400.0,Vehicle EMI,1.071e+06,47,Not_Eligible,6468.0
27.0,Male,Single,Post Graduate,62500.0,Private,1.8,MNC,Family,0.0,3,2,0.0,0.0,8500.0,12500.0,7900.0,No,0.0,704.0,336700.0,114000.0,Education EMI,250000.0,31,Eligible,16800.0
38.0,Male,Single,Post Graduate,102200.0,Private,4.0,Mid-size,Own,0.0,2,1,5100.0,0.0,14300.0,18600.0,12700.0,Yes,19400.0,706.0,809700.0,473300.0,Personal Loan EMI,737000.0,47,Not_Eligible,12358.5
32.0,Female,Single,Post Graduate,78700.0,Government,6.5,Startup,Rented,21100.0,2,1,10700.0,0.0,8600.0,22100.0,8600.0,Yes,12700.0,838.0,205100.0,57600.0,Education EMI,205000.0,28,Not_Eligible,500.0
27.0,Male,Single,Graduate,46300.0,Private,0.5,Small,Own,0.0,1,0,0.0,0.0,4800.0,11800.0,5800.0,Yes,8000.0,561.0,258400.0,140300.0,Home Appliances EMI,107000.0,8,Not_Eligible,3561.6
32.0,Male,Single,Graduate,32500.0,Private,10.0,Startup,Family,0.0,1,0,0.0,0.0,1700.0,7400.0,3400.0,No,0.0,740.0,28900.0,16300.0,Home Appliances EMI,111000.0,6,Not_Eligible,8000.0
32.0,Female,Married,High School,21200.0,Self-employed,8.5,MNC,Family,0.0,3,2,4800.0,0.0,1100.0,4900.0,2300.0,No,0.0,737.0,74900.0,22500.0,E-commerce Shopping EMI,148000.0,16,Not_Eligible,3645.0
38.0,Male,Married,Graduate,64800.0,Private,5.6,MNC,Rented,12700.0,3,2,12000.0,0.0,8400.0,18000.0,9200.0,No,0.0,698.0,363800.0,99900.0,Personal Loan EMI,300000.0,25,Not_Eligible,2250.0
32.0,Female,Married,Graduate,30700.0,Self-employed,0.9,MNC,Own,0.0,2,1,5800.0,0.0,3900.0,8900.0,5800.0,Yes,5600.0,632.0,154200.0,70500.0,Vehicle EMI,556000.0,52,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,93000.0,Private,5.5,Large Indian,Family,0.0,5,4,10700.0,10500.0,12000.0,15200.0,6800.0,No,0.0,754.0,122100.0,45300.0,Vehicle EMI,312000.0,31,Eligible,18144.0
38.0,Male,Married,High School,58200.0,Government,3.0,Mid-size,Rented,16200.0,4,3,0.0,23500.0,8700.0,12100.0,8300.0,Yes,9900.0,704.0,113900.0,63800.0,E-commerce Shopping EMI,97000.0,17,Not_Eligible,500.0
32.0,Female,Married,Graduate,47400.0,Private,2.9,Large Indian,Family,0.0,3,2,0.0,15300.0,2700.0,8700.0,7200.0,Yes,6600.0,715.0,199300.0,63700.0,Vehicle EMI,1.276e+06,24,Not_Eligible,2415.0
32.0,Male,Single,Post Graduate,41200.0,Self-employed,0.9,Startup,Own,0.0,2,1,0.0,5100.0,3500.0,11000.0,5600.0,No,0.0,586.0,44900.0,24500.0,Vehicle EMI,942000.0,31,Not_Eligible,4608.0
27.0,Male,Single,Graduate,62000.0,Private,1.9,Small,Own,0.0,1,0,0.0,0.0,4200.0,12400.0,9600.0,No,0.0,691.0,167200.0,92500.0,Education EMI,78000.0,21,Eligible,17900.0
32.0,Male,Married,Graduate,52200.0,Private,4.4,Small,Rented,17900.0,2,1,0.0,0.0,5100.0,11900.0,3100.0,No,0.0,620.0,219200.0,56800.0,Vehicle EMI,717000.0,55,Not_Eligible,5680.0
27.0,Male,Single,Graduate,76300.0,Private,0.5,Large Indian,Rented,22200.0,1,0,0.0,0.0,10100.0,16500.0,14400.0,Yes,12700.0,681.0,529500.0,260300.0,E-commerce Shopping EMI,149000.0,7,Not_Eligible,500.0
32.0,Male,Married,Graduate,46100.0,Government,0.6,Startup,Rented,16100.0,2,1,4600.0,0.0,6200.0,9300.0,8600.0,No,0.0,767.0,359000.0,211200.0,Vehicle EMI,532000.0,17,Not_Eligible,858.0
32.0,Female,Married,Post Graduate,67000.0,Self-employed,5.3,Large Indian,Family,0.0,2,1,8900.0,0.0,9700.0,11900.0,9400.0,No,0.0,726.0,470200.0,,E-commerce Shopping EMI,196000.0,10,Not_Eligible,13414.5
32.0,Female,Married,Professional,119900.0,Private,1.1,Large Indian,Own,0.0,2,1,9000.0,6800.0,13800.0,27000.0,13500.0,No,0.0,999.0,170300.0,68000.0,Education EMI,299000.0,12,Not_Eligible,19920.0
27.0,Male,Single,High School,36900.0,Private,1.3,Startup,Own,0.0,1,0,0.0,0.0,3400.0,6000.0,3700.0,No,0.0,683.0,36800.0,10300.0,Vehicle EMI,956000.0,46,Not_Eligible,9520.0
27.0,Male,Single,Post Graduate,41200.0,Private,0.5,Large Indian,Own,12393.0,2,1,13100.0,0.0,3100.0,9000.0,3700.0,No,0.0,677.0,48700.0,20800.0,Education EMI,378000.0,48,Not_Eligible,3936.0
32.0,Male,Married,High School,44600.0,Private,6.4,Mid-size,Rented,9900.0,2,1,5500.0,0.0,6000.0,10900.0,4700.0,No,0.0,737.0,116200.0,41600.0,Home Appliances EMI,84000.0,12,Not_Eligible,3800.0
48.0,Male,Single,Graduate,56500.0,Private,2.5,Startup,Family,0.0,1,0,0.0,0.0,6900.0,16500.0,5100.0,No,0.0,561.0,192400.0,85400.0,Education EMI,281000.0,47,Eligible,11200.0
48.0,Male,Single,Graduate,50700.0,Private,2.2,Mid-size,Rented,13500.0,3,2,14000.0,0.0,4000.0,15100.0,4000.0,Yes,13100.0,635.0,278800.0,118200.0,Personal Loan EMI,414000.0,45,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,26700.0,Private,2.2,Small,Own,0.0,2,1,11400.0,6000.0,3600.0,4400.0,5100.0,No,0.0,726.0,206200.0,68600.0,Vehicle EMI,672000.0,38,Not_Eligible,500.0
48.0,Female,Married,Professional,70000.0,Private,3.0,MNC,Rented,24100.0,3,2,0.0,0.0,5900.0,20000.0,8300.0,No,0.0,608.0,291000.0,,Vehicle EMI,1.339e+06,70,Not_Eligible,4680.0
38.0,Male,Married,Graduate,62600.0,Self-employed,7.9,Large Indian,Own,0.0,2,1,0.0,0.0,4400.0,11600.0,3300.0,Yes,12400.0,641.0,104000.0,41800.0,Home Appliances EMI,173000.0,32,Not_Eligible,6229.44
48.0,Male,Married,High School,20800.0,Government,0.7,Large Indian,Rented,4700.0,5,4,0.0,24900.0,1200.0,6000.0,1800.0,No,0.0,732.0,104700.0,61000.0,E-commerce Shopping EMI,32000.0,13,Not_Eligible,500.0
48.0,Male,Married,Graduate,32800.0,Self-employed,3.4,Large Indian,Rented,10400.0,4,3,12800.0,0.0,3000.0,9600.0,3700.0,Yes,6900.0,670.0,67100.0,31700.0,Vehicle EMI,880000.0,49,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,26700.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,1600.0,7200.0,5300.0,No,0.0,751.0,106400.0,60100.0,E-commerce Shopping EMI,51000.0,7,Not_Eligible,6048.0
32.0,Female,Single,Graduate,41200.0,Private,1.3,Mid-size,Own,0.0,1,0,0.0,0.0,3200.0,11900.0,5600.0,No,0.0,689.0,298500.0,61700.0,Personal Loan EMI,534000.0,43,Not_Eligible,11275.0
27.0,Male,Single,Professional,50200.0,Government,1.2,Mid-size,Own,0.0,2,1,14100.0,0.0,5300.0,10900.0,4300.0,No,0.0,773.0,136300.0,78600.0,Personal Loan EMI,682000.0,60,Not_Eligible,9360.0
48.0,Female,Married,Graduate,67000.0,Private,7.5,Large Indian,Rented,12300.0,5,4,11900.0,0.0,4700.0,19300.0,12700.0,No,0.0,756.0,473800.0,115700.0,Home Appliances EMI,140000.0,35,Not_Eligible,4026.0
58.0,Female,Married,Graduate,42000.0,Private,9.3,MNC,Own,0.0,4,3,0.0,8700.0,2900.0,11700.0,6600.0,Yes,7200.0,656.0,215100.0,44900.0,Personal Loan EMI,802000.0,12,Not_Eligible,1715.0
48.0,Male,Single,Graduate,50200.0,Private,3.0,Mid-size,Rented,16700.0,2,1,0.0,0.0,6300.0,11000.0,8800.0,No,0.0,772.0,181900.0,86400.0,Vehicle EMI,1.04e+06,73,Not_Eligible,4440.0
38.0,Female,Married,Graduate,18000.0,Government,1.8,Startup,Own,0.0,3,2,0.0,0.0,2400.0,3000.0,2300.0,No,0.0,665.0,38900.0,11400.0,E-commerce Shopping EMI,28000.0,12,Eligible,5150.0
27.0,Male,Married,Graduate,69300.0,Private,0.5,Mid-size,Rented,18500.0,5,4,3500.0,19200.0,3900.0,18000.0,6200.0,No,0.0,722.0,145400.0,58500.0,Home Appliances EMI,264000.0,25,Not_Eligible,500.0
27.0,Male,Married,Post Graduate,84600.0,Government,0.5,Large Indian,Own,0.0,3,2,0.0,6100.0,6200.0,17400.0,15100.0,Yes,24600.0,712.0,506600.0,187800.0,Vehicle EMI,1.378e+06,70,Not_Eligible,5320.0
